"","nominee_Cong_ID","loc_year","nominee","nominee_ID","loc_month","loc_time","livemonth","post_mid","congress_2","confirmed2","scsentences","scmonth","sctrend","exog_event","fil_distance","presApp","sTerm","midtermyear_unifsen","aba2","min2","gender","renom","pending_noms","bork","nonpres","pres.maj.med","opp.sen","scmonths","key","critical"
"12",320,2004,"Allen, Claude Alexander",19,6,200406,18,"1","108",0,0,0,0,0,0.833400011062622,52.737,0,0,2,1,0,0,49,1,0.473684012889862,0.355999976396561,48,0,0,0
"13",320,2004,"Allen, Claude Alexander",19,7,200407,19,"1","108",0,0,0,0,0,0.833400011062622,52.722,0,0,2,1,0,1,30,1,0.473684012889862,0.355999976396561,48,0,0,0
"14",320,2004,"Allen, Claude Alexander",19,10,200410,22,"1","108",0,0,0,0,0,0.833400011062622,53.41,0,0,2,1,0,1,27,1,0.473684012889862,0.355999976396561,48,0,0,0
"15",320,2003,"Allen, Claude Alexander",19,12,200312,12,"1","108",0,0,0,0,0,0.833400011062622,57.486,0,0,2,1,0,0,45,1,0.473684012889862,0.355999976396561,48,0,0,0
"16",320,2004,"Allen, Claude Alexander",19,3,200403,15,"1","108",0,0,0,0,0,0.833400011062622,53.529,0,0,2,1,0,0,49,1,0.473684012889862,0.355999976396561,48,0,0,0
"17",320,2004,"Allen, Claude Alexander",19,8,200408,20,"1","108",0,0,0,0,0,0.833400011062622,53.096,0,0,2,1,0,0,29,1,0.473684012889862,0.355999976396561,48,0,0,0
"18",320,2004,"Allen, Claude Alexander",19,4,200404,16,"1","108",0,0,0,0,0,0.833400011062622,53.605,0,0,2,1,0,1,48,1,0.473684012889862,0.355999976396561,48,0,0,0
"19",320,2004,"Allen, Claude Alexander",19,5,200405,17,"1","108",0,0,0,0,1,0.833400011062622,51.73,0,0,2,1,0,1,51,1,0.473684012889862,0.355999976396561,48,0,0,0
"20",320,2004,"Allen, Claude Alexander",19,9,200409,21,"1","108",0,0,0,0,0,0.833400011062622,54.897,0,0,2,1,0,1,29,1,0.473684012889862,0.355999976396561,48,0,0,0
"21",320,2003,"Allen, Claude Alexander",19,4,200304,4,"1","108",0,0,0,0,0,0.833400011062622,66.805,0,0,2,1,0,0,54,1,0.473684012889862,0.355999976396561,48,0,0,0
"22",320,2004,"Allen, Claude Alexander",19,12,200412,24,"1","108",0,0,0,0,0,0.833400011062622,54.839,0,0,2,1,0,1,24,1,0.473684012889862,0.355999976396561,48,0,0,0
"23",320,2003,"Allen, Claude Alexander",19,7,200307,7,"1","108",0,0,0,0,0,0.833400011062622,58.993,0,0,2,1,0,0,61,1,0.473684012889862,0.355999976396561,48,0,0,0
"24",320,2004,"Allen, Claude Alexander",19,11,200411,23,"1","108",0,0,0,0,0,0.833400011062622,55.346,0,0,2,1,0,1,27,1,0.473684012889862,0.355999976396561,48,0,0,0
"25",320,2004,"Allen, Claude Alexander",19,11,200411,23,"1","108",0,0,0,0,0,0.833400011062622,55.346,0,0,2,1,0,0,27,1,0.473684012889862,0.355999976396561,48,0,0,0
"26",320,2003,"Allen, Claude Alexander",19,8,200308,8,"1","108",0,0,0,0,0,0.833400011062622,59.171,0,0,2,1,0,0,49,1,0.473684012889862,0.355999976396561,48,0,0,0
"27",320,2004,"Allen, Claude Alexander",19,7,200407,19,"1","108",0,0,0,0,0,0.833400011062622,52.722,0,0,2,1,0,0,30,1,0.473684012889862,0.355999976396561,48,0,0,0
"28",320,2004,"Allen, Claude Alexander",19,8,200408,20,"1","108",0,0,0,0,0,0.833400011062622,53.096,0,0,2,1,0,1,29,1,0.473684012889862,0.355999976396561,48,0,0,0
"29",320,2003,"Allen, Claude Alexander",19,9,200309,9,"1","108",0,0,0,0,0,0.833400011062622,54.418,0,0,2,1,0,0,53,1,0.473684012889862,0.355999976396561,48,0,0,0
"30",320,2004,"Allen, Claude Alexander",19,2,200402,14,"1","108",0,0,0,0,0,0.833400011062622,54.276,0,0,2,1,0,0,49,1,0.473684012889862,0.355999976396561,48,0,0,0
"31",320,2004,"Allen, Claude Alexander",19,2,200402,14,"1","108",0,0,0,0,0,0.833400011062622,54.276,0,0,2,1,0,1,49,1,0.473684012889862,0.355999976396561,48,0,0,0
"32",320,2003,"Allen, Claude Alexander",19,5,200305,5,"1","108",0,0,0,0,0,0.833400011062622,64.331,0,0,2,1,0,0,67,1,0.473684012889862,0.355999976396561,48,0,0,0
"33",320,2004,"Allen, Claude Alexander",19,5,200405,17,"1","108",0,0,0,0,1,0.833400011062622,51.73,0,0,2,1,0,0,51,1,0.473684012889862,0.355999976396561,48,0,0,0
"34",320,2004,"Allen, Claude Alexander",19,6,200406,18,"1","108",0,0,0,0,0,0.833400011062622,52.737,0,0,2,1,0,1,49,1,0.473684012889862,0.355999976396561,48,0,0,0
"35",320,2003,"Allen, Claude Alexander",19,6,200306,6,"1","108",0,0,0,0,0,0.833400011062622,62.854,0,0,2,1,0,0,62,1,0.473684012889862,0.355999976396561,48,0,0,0
"36",320,2004,"Allen, Claude Alexander",19,9,200409,21,"1","108",0,0,0,0,0,0.833400011062622,54.897,0,0,2,1,0,0,29,1,0.473684012889862,0.355999976396561,48,0,0,0
"37",320,2004,"Allen, Claude Alexander",19,1,200401,13,"1","108",0,0,0,0,0,0.833400011062622,56.671,0,0,2,1,0,1,48,1,0.473684012889862,0.355999976396561,48,0,0,0
"38",320,2004,"Allen, Claude Alexander",19,3,200403,15,"1","108",0,0,0,0,0,0.833400011062622,53.529,0,0,2,1,0,1,49,1,0.473684012889862,0.355999976396561,48,0,0,0
"39",320,2003,"Allen, Claude Alexander",19,10,200310,10,"1","108",0,0,0,0,0,0.833400011062622,55.282,0,0,2,1,0,0,42,1,0.473684012889862,0.355999976396561,48,0,0,0
"40",320,2004,"Allen, Claude Alexander",19,1,200401,13,"1","108",0,0,0,0,0,0.833400011062622,56.671,0,0,2,1,0,0,48,1,0.473684012889862,0.355999976396561,48,0,0,0
"41",320,2003,"Allen, Claude Alexander",19,11,200311,11,"1","108",0,0,0,0,0,0.833400011062622,53.766,0,0,2,1,0,0,44,1,0.473684012889862,0.355999976396561,48,0,0,0
"42",320,2004,"Allen, Claude Alexander",19,12,200412,24,"1","108",0,0,0,0,0,0.833400011062622,54.839,0,0,2,1,0,0,24,1,0.473684012889862,0.355999976396561,48,0,0,0
"43",379,1985,"Altimari, Frank X.",23,11,198511,11,"0","99",0,0,0,0,0,0.659799993038177,71.332,1,0,3,0,0,0,28,0,0.421052992343903,0.397000014781952,47,0,0,0
"44",379,1985,"Altimari, Frank X.",23,12,198512,12,"0","99",1,0,0,0,1,0.659799993038177,73.8,1,0,3,0,0,0,28,0,0.421052992343903,0.397000014781952,47,0,0,0
"45",379,1985,"Altimari, Frank X.",23,10,198510,10,"0","99",0,0,0,0,1,0.659799993038177,66.481,1,0,3,0,0,0,44,0,0.421052992343903,0.397000014781952,47,0,0,0
"46",437,1999,"Ambro, Thomas L.",26,9,199909,9,"1","106",0,0,0,0,0,0.732400000095367,62.584,1,0,5,0,0,0,56,1,0.555555999279022,0.825999990105629,55,0,0,0
"47",437,1999,"Ambro, Thomas L.",26,11,199911,11,"1","106",0,0,0,0,0,0.732400000095367,63.714,1,0,5,0,0,0,46,1,0.555555999279022,0.825999990105629,55,0,0,0
"48",437,1999,"Ambro, Thomas L.",26,10,199910,10,"1","106",0,0,0,0,0,0.732400000095367,62.299,1,0,5,0,0,0,52,1,0.555555999279022,0.825999990105629,55,0,0,0
"49",437,2000,"Ambro, Thomas L.",26,2,200002,14,"1","106",1,0,0,0,0,0.732400000095367,66.651,1,0,5,0,0,0,44,1,0.555555999279022,0.825999990105629,55,0,0,0
"50",437,1999,"Ambro, Thomas L.",26,12,199912,12,"1","106",0,0,0,0,0,0.732400000095367,62.293,1,0,5,0,0,0,37,1,0.555555999279022,0.825999990105629,55,0,0,0
"51",437,2000,"Ambro, Thomas L.",26,1,200001,13,"1","106",0,0,0,0,0,0.732400000095367,65.849,1,0,5,0,0,0,37,1,0.555555999279022,0.825999990105629,55,0,0,0
"52",495,1979,"Anderson III, R. Lanier",30,5,197905,5,"1","96",0,0,0,0,1,0.402999997138977,39.533,0,0,5,0,0,0,49,0,0.411764979362488,0.200000017881393,41,0,0,0
"53",495,1979,"Anderson III, R. Lanier",30,4,197904,4,"1","96",0,0,0,0,0,0.402999997138977,45.633,0,0,5,0,0,0,30,0,0.411764979362488,0.200000017881393,41,0,0,0
"54",495,1979,"Anderson III, R. Lanier",30,7,197907,7,"1","96",1,0,0,0,0,0.402999997138977,34.29,0,0,5,0,0,0,71,0,0.411764979362488,0.200000017881393,41,0,0,0
"55",495,1979,"Anderson III, R. Lanier",30,6,197906,6,"1","96",0,0,0,0,1,0.402999997138977,34.285,0,0,5,0,0,0,60,0,0.411764979362488,0.200000017881393,41,0,0,0
"56",600,1985,"Anderson, Stephen H.",36,8,198508,8,"0","99",0,0,0,0,0,0.659799993038177,69.394,1,0,6,0,0,0,10,0,0.421052992343903,0.397000014781952,47,0,0,0
"57",600,1985,"Anderson, Stephen H.",36,7,198507,7,"0","99",0,0,0,0,0,0.659799993038177,69.166,1,0,6,0,0,0,25,0,0.421052992343903,0.397000014781952,47,0,0,0
"58",600,1985,"Anderson, Stephen H.",36,10,198510,10,"0","99",1,0,0,0,1,0.659799993038177,66.481,1,0,6,0,0,0,44,0,0.421052992343903,0.397000014781952,47,0,0,0
"59",600,1985,"Anderson, Stephen H.",36,9,198509,9,"0","99",0,0,0,0,0,0.659799993038177,67.503,1,0,6,0,0,0,23,0,0.421052992343903,0.397000014781952,47,0,0,0
"60",685,1985,"Archer Jr, Glenn L",41,10,198510,10,"0","99",0,0,0,0,1,0.659799993038177,66.481,1,0,2,0,0,0,44,0,0.421052992343903,0.397000014781952,47,0,0,0
"61",685,1985,"Archer Jr, Glenn L",41,11,198511,11,"0","99",0,0,0,0,0,0.659799993038177,71.332,1,0,2,0,0,0,28,0,0.421052992343903,0.397000014781952,47,0,0,0
"62",685,1985,"Archer Jr, Glenn L",41,12,198512,12,"0","99",1,0,0,0,1,0.659799993038177,73.8,1,0,2,0,0,0,28,0,0.421052992343903,0.397000014781952,47,0,0,0
"63",709,2000,"Arguello, Christine M",42,10,200010,22,"1","106",0,0,0,0,0,0.732400000095367,63.631,1,0,3,0,1,0,44,1,0.555555999279022,0.825999990105629,55,0,0,0
"64",709,2000,"Arguello, Christine M",42,9,200009,21,"1","106",0,0,0,0,0,0.732400000095367,62.706,1,0,3,0,1,0,43,1,0.555555999279022,0.825999990105629,55,0,0,0
"65",709,2000,"Arguello, Christine M",42,7,200007,19,"1","106",0,0,0,0,0,0.732400000095367,63.635,1,0,3,0,1,0,45,1,0.555555999279022,0.825999990105629,55,0,0,0
"66",709,2000,"Arguello, Christine M",42,11,200011,23,"1","106",0,0,0,0,1,0.732400000095367,66.815,1,0,3,0,1,0,40,1,0.555555999279022,0.825999990105629,55,0,0,0
"67",709,2000,"Arguello, Christine M",42,8,200008,20,"1","106",0,0,0,0,0,0.732400000095367,61.939,1,0,3,0,1,0,40,1,0.555555999279022,0.825999990105629,55,0,0,0
"68",709,2000,"Arguello, Christine M",42,12,200012,24,"1","106",0,0,0,0,0,0.732400000095367,68.161,1,0,3,0,1,0,40,1,0.555555999279022,0.825999990105629,55,0,0,0
"69",790,1991,"Arnold, Morris S.",47,12,199112,12,"1","102",0,0,0,0,0,0.735400021076202,53.113,0,0,5,0,0,0,46,1,0.571429014205933,0.897000014781952,56,0,0,0
"70",790,1992,"Arnold, Morris S.",47,3,199203,15,"1","102",0,0,0,0,0,0.735400021076202,45.2,0,0,5,0,0,0,61,1,0.571429014205933,0.897000014781952,56,0,0,0
"71",790,1992,"Arnold, Morris S.",47,5,199205,17,"1","102",1,0,0,0,0,0.735400021076202,44.47,0,0,5,0,0,0,68,1,0.571429014205933,0.897000014781952,56,0,0,0
"72",790,1992,"Arnold, Morris S.",47,4,199204,16,"1","102",0,0,0,0,1,0.735400021076202,46.148,0,0,5,0,0,0,74,1,0.571429014205933,0.897000014781952,56,0,0,0
"73",790,1992,"Arnold, Morris S.",47,1,199201,13,"1","102",0,0,0,0,0,0.735400021076202,52.224,0,0,5,0,0,0,54,1,0.571429014205933,0.897000014781952,56,0,0,0
"74",790,1991,"Arnold, Morris S.",47,11,199111,11,"1","102",0,0,0,0,0,0.735400021076202,55.004,0,0,5,0,0,0,61,1,0.571429014205933,0.897000014781952,56,0,0,0
"75",790,1992,"Arnold, Morris S.",47,2,199202,14,"1","102",0,0,0,0,0,0.735400021076202,47.161,0,0,5,0,0,0,54,1,0.571429014205933,0.897000014781952,56,0,0,0
"76",801,1979,"Arnold, Richard S.",48,12,197912,12,"1","96",0,0,0,0,1,0.402999997138977,56.681,0,0,6,0,0,0,31,0,0.411764979362488,0.200000017881393,41,0,0,0
"77",801,1980,"Arnold, Richard S.",48,1,198001,13,"1","96",0,0,0,0,1,0.402999997138977,60.095,0,0,6,0,0,0,26,0,0.411764979362488,0.200000017881393,41,0,0,0
"78",801,1980,"Arnold, Richard S.",48,2,198002,14,"1","96",1,0,0,0,1,0.402999997138977,58.812,0,0,6,0,0,0,31,0,0.411764979362488,0.200000017881393,41,0,0,0
"79",1008,1985,"Baldock, Bobby Ray",60,10,198510,10,"0","99",0,0,0,0,1,0.659799993038177,66.481,1,0,3,0,0,0,44,0,0.421052992343903,0.397000014781952,47,0,0,0
"80",1008,1985,"Baldock, Bobby Ray",60,12,198512,12,"0","99",1,0,0,0,1,0.659799993038177,73.8,1,0,3,0,0,0,28,0,0.421052992343903,0.397000014781952,47,0,0,0
"81",1008,1985,"Baldock, Bobby Ray",60,11,198511,11,"0","99",0,0,0,0,0,0.659799993038177,71.332,1,0,3,0,0,0,28,0,0.421052992343903,0.397000014781952,47,0,0,0
"82",1131,1993,"Barkett, Rosemary",67,10,199310,10,"0","103",0,0,0,0,0,0.467999994754791,53.893,0,0,6,0,1,0,27,1,0.444444000720978,0.130999982357025,43,0,0,0
"83",1131,1993,"Barkett, Rosemary",67,12,199312,12,"0","103",0,0,0,0,0,0.467999994754791,58.689,0,0,6,0,1,0,20,1,0.444444000720978,0.130999982357025,43,0,0,0
"84",1131,1994,"Barkett, Rosemary",67,1,199401,13,"0","103",0,0,0,0,0,0.467999994754791,61.959,0,1,6,0,1,0,30,1,0.444444000720978,0.130999982357025,43,0,0,0
"85",1131,1994,"Barkett, Rosemary",67,4,199404,16,"0","103",1,0,0,0,1,0.467999994754791,56.572,0,1,6,0,1,0,38,1,0.444444000720978,0.130999982357025,43,0,0,0
"86",1131,1993,"Barkett, Rosemary",67,9,199309,9,"0","103",0,0,0,0,1,0.467999994754791,55.578,0,0,6,0,1,0,16,1,0.444444000720978,0.130999982357025,43,0,0,0
"87",1131,1993,"Barkett, Rosemary",67,11,199311,11,"0","103",0,0,0,0,0,0.467999994754791,53.148,0,0,6,0,1,0,39,1,0.444444000720978,0.130999982357025,43,0,0,0
"88",1131,1994,"Barkett, Rosemary",67,2,199402,14,"0","103",0,0,0,0,0,0.467999994754791,62.875,0,1,6,0,1,0,34,1,0.444444000720978,0.130999982357025,43,0,0,0
"89",1131,1994,"Barkett, Rosemary",67,3,199403,15,"0","103",0,0,0,0,0,0.467999994754791,56.964,0,1,6,0,1,0,43,1,0.444444000720978,0.130999982357025,43,0,0,0
"90",1146,1990,"Barksdale, Rhesa H.",68,2,199002,14,"0","101",0,0,0,0,0,0.724399983882904,76.896,0,0,5,0,0,0,25,1,0.571429014205933,0.888999998569489,55,0,0,0
"91",1146,1990,"Barksdale, Rhesa H.",68,3,199003,15,"0","101",1,0,0,0,0,0.724399983882904,74.91,0,0,5,0,0,0,29,1,0.571429014205933,0.888999998569489,55,0,0,0
"92",1146,1989,"Barksdale, Rhesa H.",68,12,198912,12,"0","101",0,0,0,0,0,0.724399983882904,74.726,0,0,5,0,0,0,9,1,0.571429014205933,0.888999998569489,55,0,0,0
"93",1146,1989,"Barksdale, Rhesa H.",68,11,198911,11,"0","101",0,0,0,0,0,0.724399983882904,70.443,0,0,5,0,0,0,17,1,0.571429014205933,0.888999998569489,55,0,0,0
"94",1146,1990,"Barksdale, Rhesa H.",68,1,199001,13,"0","101",0,0,0,0,0,0.724399983882904,79.177,0,0,5,0,0,0,21,1,0.571429014205933,0.888999998569489,55,0,0,0
"95",1219,1999,"Barry, Maryanne Trump",72,7,199907,7,"1","106",0,0,0,0,0,0.732400000095367,65.296,1,0,6,0,1,0,45,1,0.555555999279022,0.825999990105629,55,0,0,0
"96",1219,1999,"Barry, Maryanne Trump",72,8,199908,8,"1","106",0,0,0,0,0,0.732400000095367,63.445,1,0,6,0,1,0,49,1,0.555555999279022,0.825999990105629,55,0,0,0
"97",1219,1999,"Barry, Maryanne Trump",72,6,199906,6,"1","106",0,0,0,0,0,0.732400000095367,61.283,1,0,6,0,1,0,45,1,0.555555999279022,0.825999990105629,55,0,0,0
"98",1219,1999,"Barry, Maryanne Trump",72,9,199909,9,"1","106",1,0,0,0,0,0.732400000095367,62.584,1,0,6,0,1,0,56,1,0.555555999279022,0.825999990105629,55,0,0,0
"99",1300,1991,"Batchelder, Alice M.",77,9,199109,9,"1","102",0,59,1,3,0,0.735400021076202,69.701,0,0,3,0,1,0,48,1,0.571429014205933,0.897000014781952,56,4,0,0
"100",1300,1991,"Batchelder, Alice M.",77,8,199108,8,"1","102",0,29,1,2,0,0.735400021076202,72.492,0,0,3,0,1,0,41,1,0.571429014205933,0.897000014781952,56,4,0,0
"101",1300,1991,"Batchelder, Alice M.",77,7,199107,7,"1","102",0,64,1,1,0,0.735400021076202,71.855,0,0,3,0,1,0,40,1,0.571429014205933,0.897000014781952,56,4,0,0
"102",1300,1991,"Batchelder, Alice M.",77,11,199111,11,"1","102",1,0,0,0,0,0.735400021076202,55.004,0,0,3,0,1,0,61,1,0.571429014205933,0.897000014781952,56,4,0,0
"103",1300,1991,"Batchelder, Alice M.",77,10,199110,10,"1","102",0,29,1,4,0,0.735400021076202,64.907,0,0,3,0,1,0,44,1,0.571429014205933,0.897000014781952,56,4,0,0
"104",1300,1991,"Batchelder, Alice M.",77,6,199106,6,"1","102",0,0,0,0,0,0.735400021076202,74.585,0,0,3,0,1,0,31,1,0.571429014205933,0.897000014781952,56,4,0,0
"105",1330,1984,"Bator, Paul M.",79,11,198411,23,"1","98",0,0,0,0,0,0.637199997901917,66.163,0,0,5,0,0,0,26,0,0.444444000720978,0.397000014781952,46,0,0,0
"106",1330,1984,"Bator, Paul M.",79,9,198409,21,"1","98",0,0,0,0,0,0.637199997901917,63.612,0,0,5,0,0,0,38,0,0.444444000720978,0.397000014781952,46,0,0,0
"107",1330,1984,"Bator, Paul M.",79,8,198408,20,"1","98",0,0,0,0,0,0.637199997901917,61.984,0,0,5,0,0,0,21,0,0.444444000720978,0.397000014781952,46,0,0,0
"108",1330,1984,"Bator, Paul M.",79,12,198412,24,"1","98",0,0,0,0,0,0.637199997901917,68.182,0,0,5,0,0,0,26,0,0.444444000720978,0.397000014781952,46,0,0,0
"109",1330,1984,"Bator, Paul M.",79,10,198410,22,"1","98",0,0,0,0,0,0.637199997901917,64.889,0,0,5,0,0,0,39,0,0.444444000720978,0.397000014781952,46,0,0,0
"110",1459,2003,"Bea, Carlos T",86,9,200309,9,"1","108",1,0,0,0,0,0.833400011062622,54.418,0,0,2,1,0,0,53,1,0.473684012889862,0.355999976396561,48,0,0,0
"111",1459,2003,"Bea, Carlos T",86,5,200305,5,"1","108",0,0,0,0,0,0.833400011062622,64.331,0,0,2,1,0,0,67,1,0.473684012889862,0.355999976396561,48,0,0,0
"112",1459,2003,"Bea, Carlos T",86,8,200308,8,"1","108",0,0,0,0,0,0.833400011062622,59.171,0,0,2,1,0,0,49,1,0.473684012889862,0.355999976396561,48,0,0,0
"113",1459,2003,"Bea, Carlos T",86,4,200304,4,"1","108",0,0,0,0,0,0.833400011062622,66.805,0,0,2,1,0,0,54,1,0.473684012889862,0.355999976396561,48,0,0,0
"114",1459,2003,"Bea, Carlos T",86,6,200306,6,"1","108",0,0,0,0,0,0.833400011062622,62.854,0,0,2,1,0,0,62,1,0.473684012889862,0.355999976396561,48,0,0,0
"115",1459,2003,"Bea, Carlos T",86,7,200307,7,"1","108",0,0,0,0,0,0.833400011062622,58.993,0,0,2,1,0,0,61,1,0.473684012889862,0.355999976396561,48,0,0,0
"116",1468,1987,"Beam, Clarence A.",87,10,198710,10,"1","100",0,214,1,4,0,0.731800019741058,57.054,1,0,6,0,0,0,33,0,0.571429014205933,1.00700002908707,55,4,0,0
"117",1468,1987,"Beam, Clarence A.",87,8,198708,8,"1","100",0,51,1,2,0,0.731800019741058,55.598,1,0,6,0,0,0,31,0,0.571429014205933,1.00700002908707,55,4,0,0
"118",1468,1987,"Beam, Clarence A.",87,11,198711,11,"1","100",1,59,1,1,0,0.731800019741058,55.771,1,0,6,0,0,0,37,0,0.571429014205933,1.00700002908707,55,4,1,0
"119",1468,1987,"Beam, Clarence A.",87,9,198709,9,"1","100",0,70,1,3,0,0.731800019741058,56.172,1,0,6,0,0,0,34,0,0.571429014205933,1.00700002908707,55,4,0,0
"120",1468,1987,"Beam, Clarence A.",87,7,198707,7,"1","100",0,48,1,1,0,0.731800019741058,55.56,1,0,6,0,0,0,29,0,0.571429014205933,1.00700002908707,55,4,0,0
"121",1506,1996,"Beaty Jr., James A.",89,7,199607,19,"1","104",0,0,0,0,0,0.700200021266937,61.923,0,0,6,1,0,0,47,1,0.555555999279022,0.810000002384186,52,0,0,0
"122",1506,1996,"Beaty Jr., James A.",89,11,199611,23,"1","104",0,0,0,0,0,0.700200021266937,62.035,0,0,6,1,0,0,32,1,0.555555999279022,0.810000002384186,52,0,0,0
"123",1506,1996,"Beaty Jr., James A.",89,2,199602,14,"1","104",0,0,0,0,0,0.700200021266937,58.296,0,0,6,1,0,0,32,1,0.555555999279022,0.810000002384186,52,0,0,0
"124",1506,1995,"Beaty Jr., James A.",89,12,199512,12,"1","104",0,0,0,0,0,0.700200021266937,57.507,0,0,6,1,0,0,48,1,0.555555999279022,0.810000002384186,52,0,0,0
"125",1506,1996,"Beaty Jr., James A.",89,3,199603,15,"1","104",0,0,0,0,0,0.700200021266937,59.817,0,0,6,1,0,0,38,1,0.555555999279022,0.810000002384186,52,0,0,0
"126",1506,1996,"Beaty Jr., James A.",89,5,199605,17,"1","104",0,44,0,0,0,0.700200021266937,60.149,0,0,6,1,0,0,45,1,0.555555999279022,0.810000002384186,52,0,0,0
"127",1506,1996,"Beaty Jr., James A.",89,4,199604,16,"1","104",0,0,0,0,0,0.700200021266937,59.674,0,0,6,1,0,0,41,1,0.555555999279022,0.810000002384186,52,0,0,0
"128",1506,1996,"Beaty Jr., James A.",89,10,199610,22,"1","104",0,0,0,0,0,0.700200021266937,63.307,0,0,6,1,0,0,32,1,0.555555999279022,0.810000002384186,52,0,0,0
"129",1506,1996,"Beaty Jr., James A.",89,8,199608,20,"1","104",0,0,0,0,1,0.700200021266937,61.983,0,0,6,1,0,0,32,1,0.555555999279022,0.810000002384186,52,0,0,0
"130",1506,1996,"Beaty Jr., James A.",89,1,199601,13,"1","104",0,0,0,0,1,0.700200021266937,53.559,0,0,6,1,0,0,35,1,0.555555999279022,0.810000002384186,52,0,0,0
"131",1506,1996,"Beaty Jr., James A.",89,6,199606,18,"1","104",0,2,0,0,0,0.700200021266937,59.892,0,0,6,1,0,0,46,1,0.555555999279022,0.810000002384186,52,0,0,0
"132",1506,1996,"Beaty Jr., James A.",89,9,199609,21,"1","104",0,0,0,0,0,0.700200021266937,64.399,0,0,6,1,0,0,32,1,0.555555999279022,0.810000002384186,52,0,0,0
"133",1506,1996,"Beaty Jr., James A.",89,12,199612,24,"1","104",0,0,0,0,0,0.700200021266937,65.21,0,0,6,1,0,0,32,1,0.555555999279022,0.810000002384186,52,0,0,0
"134",1507,1997,"Beaty Jr., James A.",89,10,199710,10,"0","105",0,0,0,0,0,0.739199995994568,63.465,1,0,6,1,0,1,55,1,0.555555999279022,0.829999983310699,55,0,0,0
"135",1507,1997,"Beaty Jr., James A.",89,2,199702,2,"0","105",0,0,0,0,0,0.739199995994568,67.196,1,0,6,1,0,1,25,1,0.555555999279022,0.829999983310699,55,0,0,0
"136",1507,1998,"Beaty Jr., James A.",89,2,199802,14,"0","105",0,0,0,0,1,0.739199995994568,71.813,1,0,6,1,0,1,50,1,0.555555999279022,0.829999983310699,55,0,0,0
"137",1507,1998,"Beaty Jr., James A.",89,4,199804,16,"0","105",0,0,0,0,1,0.739199995994568,71.03,1,0,6,1,0,1,48,1,0.555555999279022,0.829999983310699,55,0,0,0
"138",1507,1998,"Beaty Jr., James A.",89,1,199801,13,"0","105",0,0,0,0,0,0.739199995994568,66.74,1,0,6,1,0,1,52,1,0.555555999279022,0.829999983310699,55,0,0,0
"139",1507,1998,"Beaty Jr., James A.",89,12,199812,24,"0","105",0,0,0,0,1,0.739199995994568,68.372,1,0,6,1,0,1,24,1,0.555555999279022,0.829999983310699,55,0,0,0
"140",1507,1997,"Beaty Jr., James A.",89,11,199711,11,"0","105",0,0,0,0,0,0.739199995994568,66.987,1,0,6,1,0,1,56,1,0.555555999279022,0.829999983310699,55,0,0,0
